latitude,longitude,target,temperature,humidity,wind_speed,precipitation,soil_moisture
-11.93324,16.58089,1,24.6,17.0,9.3,0.0,0.124
-11.93284,14.54289,1,30.1,23.0,1.7,0.0,0.136
-11.91829,16.86583,1,24.0,15.0,11.4,0.0,0.125
-11.91382,14.96656,1,24.2,19.0,6.0,0.0,0.148
-11.9061,26.42548,1,19.9,25.0,7.5,0.0,0.218
-11.90605,26.42745,1,19.9,25.0,7.5,0.0,0.218
-11.90567,26.4243,1,19.9,25.0,7.5,0.0,0.218
-11.90246,14.89822,1,24.2,19.0,6.0,0.0,0.148
-11.87921,16.98507,1,23.7,16.0,11.3,0.0,0.053
-11.87298,15.46207,1,26.2,13.0,7.2,0.0,0.115
-11.87046,27.43284,1,20.6,30.0,8.3,0.0,0.251
-11.85447,14.63261,1,28.9,23.0,3.4,0.0,0.119
-11.85018,25.68232,1,21.4,27.0,5.6,0.0,0.122
-11.85007,14.84566,1,24.5,15.0,8.9,0.0,0.233
-11.84948,25.67673,1,21.4,27.0,5.6,0.0,0.122
-11.84728,14.72078,1,24.8,14.0,7.5,0.0,0.226
-11.84656,15.32371,1,27.3,14.0,7.6,0.0,0.114
-11.84521,25.68292,1,21.4,27.0,5.6,0.0,0.122
-11.84451,25.67735,1,21.4,27.0,5.6,0.0,0.122
-11.8438,25.67176,1,21.4,27.0,5.6,0.0,0.122
-11.83883,25.6724,1,21.4,27.0,5.6,0.0,0.122
-11.83067,14.83478,1,24.5,15.0,8.9,0.0,0.233
-11.82324,23.18417,1,25.3,21.0,6.8,0.0,0.053
-11.81906,23.18484,1,25.3,21.0,6.8,0.0,0.053
-11.80401,14.71719,1,27.7,18.0,1.9,0.0,0.225
-11.79676,17.92301,1,26.5,24.0,4.1,0.0,0.116
-11.77628,14.59385,1,27.8,23.0,5.8,0.0,0.141
-11.77559,14.58968,1,27.8,23.0,5.8,0.0,0.141
-11.772,14.59027,1,27.8,23.0,5.8,0.0,0.141
-11.77129,14.586,1,27.0,23.0,5.8,0.0,0.141
-11.75484,14.70785,1,28.2,22.0,3.1,0.0,0.137
-11.75374,15.94973,1,24.1,16.0,9.7,0.0,0.102
-11.7514,14.68728,1,28.6,19.0,2.7,0.0,0.114
-11.74391,14.77355,1,27.8,12.0,7.8,0.0,0.225
-11.74042,14.77451,1,27.1,12.0,7.8,0.0,0.225
-11.73968,14.77014,1,27.7,12.0,7.8,0.0,0.225
-11.73895,14.76582,1,28.0,12.0,7.8,0.0,0.225
-11.73823,14.76153,1,28.5,13.0,7.8,0.0,0.225
-11.73752,14.75733,1,28.8,13.0,7.8,0.0,0.225
-11.73742,14.82168,1,25.7,14.0,7.9,0.0,0.217
-11.73682,14.75317,1,28.9,13.0,7.8,0.0,0.225
-11.73674,14.81763,1,25.7,14.0,7.9,0.0,0.217
-11.73556,14.57083,1,27.0,23.0,5.8,0.0,0.141
-11.7349,15.72619,1,26.2,15.0,7.9,0.0,0.115
-11.73487,14.56671,1,26.7,21.0,4.6,0.0,0.135
-11.73469,14.76222,1,28.4,13.0,7.8,0.0,0.225
-11.73433,22.43799,1,26.4,28.0,2.1,0.0,0.063
-11.73418,14.56257,1,27.0,21.0,4.6,0.0,0.135
-11.73398,14.75803,1,28.5,13.0,7.8,0.0,0.225
-11.73327,14.75386,1,28.7,13.0,7.8,0.0,0.225
-11.73318,14.81817,1,25.7,14.0,7.9,0.0,0.217
-11.73248,14.81403,1,25.7,14.0,7.9,0.0,0.217
-11.7297,14.60182,1,28.2,18.0,2.7,0.0,0.114
-11.71469,14.5346,1,26.8,38.0,15.6,0.0,0.219
-11.71109,14.53516,1,26.8,38.0,15.6,0.0,0.219
-11.71037,14.5309,1,26.9,38.0,15.6,0.0,0.219
-11.7087,14.65192,1,28.9,19.0,2.7,0.0,0.114
-11.68388,14.82114,1,25.7,14.0,7.9,0.0,0.217
-11.68165,14.55786,1,27.9,21.0,4.6,0.0,0.135
-11.68119,15.88872,1,24.6,15.0,9.9,0.0,0.113
-11.67018,15.46019,1,25.2,13.0,9.2,0.0,0.115
-11.66953,15.45625,1,25.4,13.0,9.2,0.0,0.115
-11.66491,14.66288,1,27.9,21.0,3.3,0.0,0.117
-11.66424,14.65887,1,27.9,21.0,3.3,0.0,0.117
-11.66387,17.15729,1,24.5,16.0,6.8,0.0,0.113
-11.66065,14.65938,1,27.9,21.0,3.3,0.0,0.117
-11.65231,16.28996,1,24.4,28.0,4.3,0.0,0.185
-11.6498,18.06242,1,27.6,13.0,9.3,0.0,0.114
-11.64925,18.05889,1,27.6,13.0,9.3,0.0,0.114
-11.64871,18.05535,1,27.5,13.0,9.4,0.0,0.113
-11.64816,18.05182,1,27.5,13.0,9.4,0.0,0.113
-11.64369,16.58819,1,24.8,18.0,5.8,0.0,0.114
-11.63976,16.58508,1,24.8,18.0,5.8,0.0,0.114
-11.6307,15.64182,1,26.9,15.0,8.7,0.0,0.117
-11.61288,15.64077,1,26.9,15.0,8.7,0.0,0.117
-11.60646,15.35496,1,28.1,13.0,8.3,0.0,0.113
-11.60061,17.10244,1,24.8,15.0,9.6,0.0,0.114
-11.5978,14.61417,1,27.9,16.0,5.2,0.0,0.123
-11.59729,17.10299,1,24.8,15.0,9.6,0.0,0.114
-11.59597,27.01687,1,20.6,26.0,10.1,0.0,0.219
-11.58215,14.56553,1,29.1,17.0,3.5,0.0,0.219
-11.58078,14.56495,1,29.1,17.0,3.5,0.0,0.219
-11.5805,17.33752,1,26.5,15.0,6.4,0.0,0.112
-11.57915,14.59997,1,27.9,16.0,5.2,0.0,0.123
-11.57854,14.56605,1,29.1,17.0,3.5,0.0,0.219
-11.57718,14.5655,1,29.1,17.0,3.5,0.0,0.219
-11.57718,17.33807,1,26.5,15.0,6.4,0.0,0.112
-11.57556,14.6006,1,27.9,16.0,5.2,0.0,0.123
-11.57251,14.62676,1,27.9,16.0,5.2,0.0,0.123
-11.55757,14.60337,1,27.9,16.0,5.2,0.0,0.123
-11.55397,14.60392,1,27.9,16.0,5.2,0.0,0.123
-11.55257,22.10534,1,26.0,21.0,10.3,0.0,0.067
-11.55234,22.10365,1,26.0,21.0,10.3,0.0,0.067
-11.55185,22.10038,1,26.0,21.0,10.3,0.0,0.067
-11.53945,16.6122,1,24.8,15.0,7.7,0.0,0.111
-11.53321,17.65862,1,28.3,12.0,9.4,0.0,0.112
-11.53266,17.6551,1,28.3,12.0,9.4,0.0,0.112
-11.52934,17.65564,1,28.4,13.0,8.1,0.0,0.112
-11.52802,14.62543,1,29.6,12.0,7.7,0.0,0.222
-11.52732,14.62122,1,29.8,12.0,7.7,0.0,0.222
-11.52444,14.62606,1,29.0,12.0,7.7,0.0,0.222
-11.52374,14.62185,1,29.7,12.0,7.7,0.0,0.222
-11.52015,14.62248,1,29.7,12.0,7.7,0.0,0.222
-11.50603,15.2076,1,24.4,13.0,7.2,0.0,0.125
-11.50402,14.5265,1,30.2,13.0,1.9,0.0,0.218
-11.50352,24.71964,1,21.6,25.0,7.3,0.0,0.116
-11.50192,15.2045,1,24.5,13.0,7.2,0.0,0.125
-11.50128,15.20065,1,24.9,13.0,7.2,0.0,0.125
-11.49827,24.7155,1,21.6,25.0,7.3,0.0,0.116
-11.49776,15.2011,1,25.5,13.0,7.2,0.0,0.125
-11.49651,14.61368,1,29.7,12.0,7.7,0.0,0.222
-11.49193,20.44838,1,25.1,19.0,6.3,0.0,0.123
-11.49039,20.29182,1,25.0,19.0,6.7,0.0,0.125
-11.48746,20.29635,1,25.0,19.0,6.7,0.0,0.125
-11.48249,27.13627,1,20.5,27.0,10.7,0.0,0.22
-11.47997,14.64677,1,29.0,12.0,7.7,0.0,0.222
-11.47924,14.64951,1,29.0,12.0,7.7,0.0,0.222
-11.47856,14.64536,1,29.0,12.0,7.7,0.0,0.222
-11.47648,15.15976,1,26.3,13.0,7.2,0.0,0.125
-11.47149,14.62485,1,29.9,12.0,7.7,0.0,0.222
-11.47124,19.68121,1,24.5,21.0,9.4,0.0,0.061
-11.47011,19.67365,1,24.5,21.0,9.4,0.0,0.061
-11.46791,14.62549,1,29.8,12.0,7.7,0.0,0.222
-11.46724,19.67798,1,24.5,21.0,9.4,0.0,0.061
-11.46721,14.62127,1,29.9,12.0,7.7,0.0,0.222
-11.46667,19.67422,1,24.5,21.0,9.4,0.0,0.061
-11.4651,20.29159,1,25.0,19.0,6.7,0.0,0.125
-11.46157,20.29213,1,25.0,19.0,6.7,0.0,0.125
-11.45745,20.28866,1,25.1,19.0,6.7,0.0,0.128
-11.45392,20.28919,1,25.1,19.0,6.7,0.0,0.128
-11.45333,15.77547,1,25.0,14.0,11.3,0.0,0.114
-11.45257,15.7764,1,25.0,14.0,11.3,0.0,0.114
-11.45061,14.52081,1,30.2,29.0,3.6,0.0,0.223
-11.45039,20.28973,1,25.1,19.0,6.7,0.0,0.128
-11.44711,14.63367,1,28.6,14.0,3.9,0.0,0.223
-11.44627,20.28627,1,25.1,19.0,6.7,0.0,0.128
-11.44353,14.63435,1,28.6,14.0,3.9,0.0,0.223
-11.44274,20.28681,1,25.1,19.0,6.7,0.0,0.128
-11.44215,20.2828,1,25.1,19.0,6.7,0.0,0.128
-11.44066,14.63932,1,28.5,14.0,3.9,0.0,0.223
-11.43995,14.63505,1,28.6,14.0,3.9,0.0,0.223
-11.43863,20.28335,1,25.1,19.0,6.7,0.0,0.128
-11.43779,14.64422,1,28.3,14.0,3.9,0.0,0.223
-11.43749,27.64732,1,21.0,31.0,8.3,0.0,0.234
-11.43708,14.63997,1,28.4,14.0,3.9,0.0,0.223
-11.43637,14.63572,1,28.6,14.0,3.9,0.0,0.223
-11.4351,20.28389,1,25.1,19.0,6.7,0.0,0.128
-11.43451,20.23097,1,25.3,19.0,7.6,0.0,0.13
-11.43451,20.27989,1,25.1,19.0,6.7,0.0,0.128
-11.43349,14.64056,1,28.3,14.0,3.9,0.0,0.223
-11.43278,14.63632,1,28.6,14.0,3.9,0.0,0.223
-11.43208,14.6321,1,28.6,14.0,3.9,0.0,0.223
-11.43099,20.28043,1,25.1,19.0,6.7,0.0,0.128
-11.43094,14.55872,1,30.2,29.0,3.6,0.0,0.223
-11.42989,14.64115,1,28.8,14.0,3.9,0.0,0.223
-11.42919,14.63692,1,28.6,14.0,3.9,0.0,0.223
-11.42849,14.63274,1,28.6,14.0,3.9,0.0,0.223
-11.42779,14.62852,1,28.6,14.0,3.9,0.0,0.223
-11.4269,28.47664,1,21.6,30.0,8.3,0.0,0.228
-11.4268,19.24792,1,24.4,22.0,7.6,0.0,0.056
-11.41477,18.86536,1,24.5,22.0,7.7,0.0,0.057
-11.41268,20.92271,1,26.2,17.0,6.6,0.0,0.127
-11.40968,17.75769,1,28.5,16.0,4.5,0.0,0.112
-11.4084,16.05919,1,23.5,16.0,9.9,0.0,0.127
-11.40636,17.75823,1,28.5,16.0,4.5,0.0,0.112
-11.39574,21.98514,1,26.5,20.0,9.6,0.0,0.062
-11.38671,26.35672,1,20.0,22.0,10.2,0.0,0.22
-11.38633,26.35364,1,20.0,22.0,10.2,0.0,0.22
-11.38594,26.35055,1,20.0,22.0,10.2,0.0,0.22
-11.38556,26.34745,1,20.0,22.0,10.2,0.0,0.22
-11.38205,19.02241,1,24.5,21.0,8.8,0.0,0.058
-11.38135,16.76319,1,24.6,14.0,9.2,0.0,0.114
-11.37801,16.76375,1,24.6,14.0,9.2,0.0,0.114
-11.36542,15.05856,1,27.1,12.0,10.8,0.0,0.096
-11.36038,14.55813,1,27.4,27.0,10.1,0.0,0.229
-11.35944,14.64832,1,27.3,16.0,5.1,0.0,0.115
-11.35917,14.55685,1,27.5,27.0,10.1,0.0,0.229
-11.35665,17.57172,1,33.3,47.4,14.6,0.0,0.195
-11.35246,15.93146,1,27.4,59.9,5.5,0.0,0.376
-11.34845,15.92832,1,32.9,51.0,8.1,0.0,0.325
-11.34792,15.71246,1,23.0,42.6,9.9,0.0,0.227
-11.34306,15.61882,1,35.4,51.6,16.9,0.0,0.255
-11.3372,22.64515,1,19.1,76.3,14.8,0.0,0.141
-11.33318,22.64573,1,27.0,21.8,14.0,0.0,0.326
-11.32641,17.74198,1,31.2,28.5,5.1,0.0,0.188
-11.32326,20.21032,1,27.7,45.4,9.1,0.0,0.34
-11.32232,14.58054,1,31.0,48.9,12.5,0.0,0.193
-11.32162,14.57635,1,24.8,75.8,8.7,0.0,0.116
-11.31975,20.21086,1,37.5,93.6,15.6,0.0,0.334
-11.31871,14.58117,1,31.3,63.4,13.4,0.0,0.225
-11.31801,14.57697,1,24.0,43.4,10.5,0.0,0.24
-11.31784,24.37651,1,29.2,35.4,18.6,0.0,0.371
-11.31624,20.21141,1,30.1,60.2,16.8,0.0,0.188
-11.31529,14.9704,1,37.0,50.9,18.4,0.0,0.233
-11.3141,27.85372,1,24.2,52.5,15.0,0.0,0.363
-11.31271,24.37256,1,22.0,52.8,15.5,0.0,0.162
-11.31106,27.92317,1,27.9,29.6,14.2,0.0,0.269
-11.30791,14.5831,1,21.4,35.5,8.2,0.0,0.366
-11.29854,14.63754,1,24.3,23.5,9.7,0.0,0.207
-11.29578,14.62116,1,32.7,32.4,11.8,0.0,0.351
-11.29494,14.63811,1,29.2,27.3,12.9,0.0,0.292
-11.293,27.41404,1,37.9,47.9,11.4,0.0,0.365
-11.29253,27.41512,1,31.8,43.9,18.6,0.0,0.261
-11.28744,27.41462,1,25.4,46.7,16.3,0.0,0.07
-11.28698,27.41576,1,19.5,44.3,10.3,0.0,0.166
-11.28571,14.53931,1,18.8,38.6,14.0,0.0,0.23
-11.2843,14.5309,1,22.5,35.8,7.9,0.0,0.257
-11.28226,16.97271,1,31.1,57.3,15.8,0.0,0.217
-11.28211,14.54001,1,33.1,39.7,12.4,0.0,0.268
-11.28181,15.27097,1,27.0,68.0,6.6,0.0,0.275
-11.2814,14.5358,1,22.7,56.3,13.6,0.0,0.17
-11.27922,14.54488,1,28.7,67.5,12.3,0.0,0.231
-11.27914,14.58837,1,32.1,68.1,13.9,0.0,0.388
-11.27797,14.47124,1,27.2,55.8,10.5,0.0,0.083
-11.2778,14.53648,1,38.9,56.4,15.3,0.0,0.159
-11.27725,14.46697,1,31.3,37.5,14.3,0.0,0.378
-11.27708,14.53223,1,19.5,32.5,18.9,0.0,0.291
-11.27653,14.46269,1,20.6,31.6,6.7,0.0,0.067
-11.27625,14.57129,1,33.7,45.8,10.1,0.0,0.317
-11.27561,14.54554,1,33.1,47.0,11.6,0.0,0.133
-11.2749,14.54134,1,25.3,33.5,11.6,0.0,0.384
-11.27363,14.4676,1,28.3,44.4,15.0,0.0,0.052
-11.2729,14.46332,1,27.5,51.0,13.0,0.0,0.099
-11.27265,14.57194,1,26.2,31.9,12.3,0.0,0.235
-11.27177,16.82081,1,30.7,55.6,12.9,0.0,0.123
-11.27121,15.32123,1,24.1,48.5,7.5,0.0,0.308
-11.26995,14.49,1,28.7,39.8,4.5,0.0,0.26
-11.26878,15.32184,1,29.7,34.1,16.2,0.0,0.105
-11.26837,15.32578,1,20.7,33.6,13.5,0.0,0.199
-11.26766,14.56438,1,31.1,32.4,14.2,0.0,0.362
-11.26759,16.73012,1,25.3,51.9,7.1,0.0,0.081
-11.26702,16.72654,1,34.7,33.3,16.7,0.0,0.149
-11.26583,15.13184,1,34.5,32.7,11.0,0.0,0.302
-11.26554,25.55204,1,36.3,45.5,8.8,0.0,0.167
-11.26478,14.56928,1,21.3,45.4,12.1,0.0,0.231
-11.26405,14.58686,1,24.6,44.3,11.9,0.0,0.17
-11.26283,25.55352,1,30.4,64.9,20.8,0.0,0.127
-11.26267,14.51303,1,36.5,31.7,8.9,0.0,0.063
-11.26209,25.54797,1,22.6,34.2,10.6,0.0,0.087
-11.2612,14.57005,1,30.6,51.7,11.4,0.0,0.13
-11.26103,28.62318,1,22.4,19.9,12.4,0.0,0.379
-11.26068,25.55283,1,27.7,58.1,7.0,0.0,0.194
-11.26049,14.58769,1,19.3,39.5,18.8,0.0,0.35
-11.25879,15.31096,1,26.2,51.6,8.5,0.0,0.12
-11.25685,14.5445,1,27.7,24.9,10.4,0.0,0.357
-11.25682,15.58228,1,26.2,26.8,18.4,0.0,0.184
-11.25615,14.54034,1,31.4,47.9,16.2,0.0,0.204
-11.25544,14.55804,1,26.7,33.8,13.7,0.0,0.341
-11.2554,14.56074,1,32.8,29.4,11.9,0.0,0.055
-11.25504,28.62391,1,32.4,28.9,9.3,0.0,0.223
-11.25452,28.61951,1,31.8,18.1,5.7,0.0,0.131
-11.24799,28.61575,1,25.5,39.6,9.8,0.0,0.175
-11.24603,25.53922,1,21.5,46.3,15.9,0.0,0.24
-11.24568,28.61579,1,21.2,68.7,10.4,0.0,0.069
-11.23525,14.43949,1,27.6,77.4,4.6,0.0,0.361
-11.23513,14.43758,1,24.6,25.4,8.4,0.0,0.103
-11.23154,14.43849,1,18.8,66.3,12.1,0.0,0.205
-11.23092,16.92985,1,33.0,44.5,11.7,0.0,0.14
-11.23074,15.38027,1,36.4,47.9,15.9,0.0,0.127
-11.22825,16.9559,1,31.1,35.5,13.2,0.0,0.188
-11.22759,16.93041,1,25.2,60.7,11.9,0.0,0.195
-11.22492,16.95646,1,23.8,45.8,9.0,0.0,0.09
-11.22374,16.79939,1,28.8,71.5,7.7,0.0,0.299
-11.22279,15.97141,1,24.0,52.5,14.1,0.0,0.259
-11.22085,27.19748,1,30.2,26.6,8.6,0.0,0.093
-11.22039,16.79992,1,40.2,49.5,10.5,0.0,0.177
-11.21814,21.17264,1,16.0,56.4,13.1,0.0,0.107
-11.21702,20.98315,1,22.0,40.0,17.7,0.0,0.376
-11.21598,15.97256,1,30.9,47.3,9.4,0.0,0.07
-11.21447,21.1732,1,27.4,59.5,15.9,0.0,0.103
-11.21134,16.99124,1,29.5,33.4,10.5,0.0,0.214
-11.21079,21.17376,1,25.0,46.3,15.6,0.0,0.394
-11.20821,21.17274,1,26.1,29.4,13.7,0.0,0.367
-11.20774,27.04963,1,21.0,45.9,12.5,0.0,0.306
-11.20744,14.67336,1,27.9,31.2,14.6,0.0,0.124
-11.20729,27.04608,1,21.8,55.5,17.8,0.0,0.324
-11.20712,21.17432,1,25.4,66.5,11.1,0.0,0.344
-11.20508,27.46279,1,21.0,55.2,8.3,0.0,0.091
-11.20495,14.56996,1,21.3,31.9,9.3,0.0,0.209
-11.20454,21.17329,1,31.8,61.9,4.2,0.0,0.315
-11.20424,14.56569,1,31.9,57.9,7.7,0.0,0.064
-11.20385,14.67398,1,26.1,63.2,7.0,0.0,0.287
-11.20346,27.46436,1,30.0,42.7,18.2,0.0,0.266
-11.20345,21.17487,1,31.8,43.4,16.9,0.0,0.33
-11.2019,27.04688,1,27.0,23.6,10.1,0.0,0.192
-11.20087,21.17384,1,24.4,54.3,17.6,0.0,0.174
-11.20063,14.56631,1,27.6,25.8,14.9,0.0,0.088
-11.19991,14.56201,1,26.4,46.3,14.8,0.0,0.171
-11.19702,14.56693,1,24.8,38.5,19.2,0.0,0.085
-11.18983,14.54622,1,26.3,42.5,12.1,0.0,0.33
-11.18693,15.53372,1,27.4,20.2,7.9,0.0,0.132
-11.18631,15.52989,1,40.9,29.4,6.6,0.0,0.382
-11.1848,27.40308,1,30.7,44.8,10.6,0.0,0.167
-11.18414,14.02981,1,37.7,21.8,4.1,0.0,0.306
-11.18308,16.22432,1,19.5,58.6,14.0,0.0,0.137
-11.18252,16.30711,1,34.0,71.8,11.0,0.0,0.16
-11.17199,20.79996,1,15.5,39.5,10.2,0.0,0.087
-11.1699,14.42758,1,32.6,64.1,11.3,0.0,0.255
-11.16911,27.13714,1,32.5,45.4,13.7,0.0,0.367
-11.16868,26.78446,1,37.3,23.4,9.9,0.0,0.33
-11.16839,20.80049,1,26.4,26.0,13.8,0.0,0.223
-11.16824,26.78102,1,31.2,56.3,4.2,0.0,0.391
-11.16737,26.77414,1,27.0,30.4,18.9,0.0,0.148
-11.16701,14.43266,1,22.5,57.1,12.5,0.0,0.151
-11.16628,14.42831,1,20.6,31.8,13.2,0.0,0.279
-11.16498,21.10826,1,25.2,52.6,14.1,0.0,0.39
-11.16497,16.91481,1,33.7,67.2,7.9,0.0,0.072
-11.16369,27.13795,1,29.2,43.5,4.8,0.0,0.092
-11.16338,26.78517,1,28.7,59.5,17.4,0.0,0.181
-11.16295,26.78177,1,29.5,41.6,7.5,0.0,0.237
-11.16293,27.13713,1,22.9,53.6,8.6,0.0,0.185
-11.16154,21.93562,1,33.8,38.0,9.5,0.0,0.182
-11.1615,16.28431,1,13.9,37.6,11.4,0.0,0.29
-11.16121,14.69299,1,20.3,40.8,14.0,0.0,0.22
-11.15932,15.71195,1,29.6,59.3,6.4,0.0,0.151
-11.15771,21.93618,1,30.9,31.5,8.9,0.0,0.134
-11.1576,14.69347,1,24.7,45.5,14.9,0.0,0.178
-11.15399,14.69396,1,25.6,59.6,7.6,0.0,0.182
-11.1533,14.68977,1,23.9,62.1,7.3,0.0,0.151
-11.15195,16.28964,1,23.5,46.9,10.5,0.0,0.378
-11.15041,26.81072,1,20.7,67.7,7.5,0.0,0.139
-11.14971,14.69035,1,22.8,37.8,14.1,0.0,0.056
-11.14857,16.29021,1,23.7,13.9,16.0,0.0,0.227
-11.14662,26.06027,1,17.9,54.2,16.1,0.0,0.355
-11.14625,26.05734,1,22.4,40.7,15.0,0.0,0.243
-11.14611,14.69093,1,22.6,40.0,14.8,0.0,0.121
-11.14181,15.14789,1,39.5,66.1,11.1,0.0,0.257
-11.14142,14.54591,1,23.8,55.0,12.0,0.0,0.231
-11.14074,16.99901,1,25.2,19.0,6.7,0.0,0.11
-11.1406,14.54525,1,23.8,55.0,12.0,0.0,0.231
-11.14017,16.99543,1,25.6,23.0,4.9,0.0,0.111
-11.13896,15.15245,1,28.5,17.0,4.0,0.0,0.115
-11.13854,14.55086,1,23.8,55.0,12.0,0.0,0.231
-11.13828,15.14844,1,28.6,17.0,4.0,0.0,0.115
-11.13798,17.00315,1,25.2,19.0,6.7,0.0,0.11
-11.13782,14.54661,1,23.8,55.0,12.0,0.0,0.231
-11.1377,14.55022,1,23.8,55.0,12.0,0.0,0.231
-11.13741,16.99956,1,25.2,19.0,6.7,0.0,0.11
-11.13739,26.10937,1,19.8,22.0,10.9,0.0,0.222
-11.13708,14.54228,1,23.8,55.0,12.0,0.0,0.231
-11.13703,26.10646,1,19.8,22.0,10.9,0.0,0.222
-11.13699,14.54592,1,23.8,55.0,12.0,0.0,0.231
-11.13684,16.99597,1,25.6,23.0,4.9,0.0,0.111
-11.13493,27.13399,1,21.6,31.0,6.8,0.0,0.203
-11.13408,17.00011,1,25.2,19.0,6.7,0.0,0.11
-11.13406,14.5507,1,23.8,55.0,12.0,0.0,0.231
-11.1335,16.99653,1,25.5,23.0,4.9,0.0,0.111
-11.13336,14.54645,1,23.8,55.0,12.0,0.0,0.231
-11.13298,14.47627,1,20.8,64.0,8.5,0.0,0.237
-11.13268,14.47277,1,21.8,64.0,8.5,0.0,0.237
-11.13227,14.47198,1,21.8,64.0,8.5,0.0,0.237
-11.13074,17.00065,1,25.2,19.0,6.7,0.0,0.11
-11.13017,16.99709,1,25.2,19.0,6.7,0.0,0.11
-11.1296,16.99352,1,25.2,19.0,6.7,0.0,0.11
-11.12906,14.47344,1,21.8,64.0,8.5,0.0,0.237
-11.12513,16.2528,1,23.9,16.0,9.9,0.0,0.046
-11.12234,16.257,1,23.9,16.0,9.9,0.0,0.046
-11.12115,16.24967,1,23.9,16.0,9.9,0.0,0.046
-11.11762,14.49626,1,21.8,64.0,8.5,0.0,0.237
-11.11697,28.45252,1,21.9,35.0,12.7,0.0,0.224
-11.11692,15.64803,1,26.5,14.0,6.6,0.0,0.109
-11.11583,14.57526,1,23.8,55.0,12.0,0.0,0.231
-11.11398,14.49681,1,21.8,64.0,8.5,0.0,0.237
-11.11382,28.45023,1,21.9,35.0,12.7,0.0,0.224
-11.11346,15.64853,1,26.6,15.0,8.1,0.0,0.113
-11.1127,14.46655,1,21.8,64.0,8.5,0.0,0.237
-11.1126,14.48845,1,21.8,64.0,8.5,0.0,0.237
-11.1118,16.27759,1,23.7,17.0,9.3,0.0,0.055
-11.11106,28.45335,1,21.9,35.0,12.7,0.0,0.224
-11.10906,14.46711,1,20.8,64.0,8.5,0.0,0.237
-11.10892,14.48876,1,21.8,64.0,8.5,0.0,0.237
-11.10737,28.44669,1,21.9,35.0,12.7,0.0,0.224
-11.10612,14.4719,1,21.8,64.0,8.5,0.0,0.237
-11.1054,14.46759,1,21.3,68.0,7.5,0.0,0.213
-11.10454,14.48484,1,22.3,68.0,7.5,0.0,0.213
-11.10244,14.47226,1,22.2,68.0,7.5,0.0,0.213
-11.10102,14.46373,1,21.3,68.0,7.5,0.0,0.213
-11.0938,27.24681,1,21.4,32.0,7.6,0.0,0.226
-11.08148,16.07072,1,25.0,14.0,11.0,0.0,0.112
-11.07643,15.58704,1,26.3,15.0,6.0,0.0,0.106
-11.0758,15.5832,1,27.3,15.0,6.0,0.0,0.106
-11.07534,25.65796,1,21.2,24.0,6.8,0.0,0.225
-11.07529,15.2246,1,25.2,13.0,4.3,0.0,0.109
-11.07466,15.22076,1,25.3,13.0,4.3,0.0,0.109
-11.07338,25.65929,1,21.2,24.0,6.8,0.0,0.225
-11.07331,15.27765,1,25.5,13.0,4.3,0.0,0.109
-11.073,15.58785,1,26.3,15.0,6.0,0.0,0.106
-11.07266,15.27374,1,25.5,13.0,4.3,0.0,0.109
-11.07237,15.584,1,26.3,15.0,6.0,0.0,0.106
-11.07112,15.22118,1,25.9,13.0,4.3,0.0,0.109
-11.07021,22.24383,1,25.6,20.0,5.2,0.0,0.12
-11.06857,15.5606,1,27.3,15.0,6.0,0.0,0.106
-11.06796,16.07221,1,25.0,14.0,11.0,0.0,0.112
-11.06793,15.55668,1,27.3,15.0,6.0,0.0,0.106
-11.06786,16.07294,1,25.0,14.0,11.0,0.0,0.112
-11.06704,15.57309,1,26.3,15.0,6.0,0.0,0.106
-11.06631,22.24442,1,25.6,20.0,5.2,0.0,0.12
-11.06561,22.2394,1,25.5,23.0,3.7,0.0,0.122
-11.06551,15.33876,1,26.8,13.0,8.1,0.0,0.106
-11.06409,15.06989,1,26.4,23.0,4.5,0.0,0.141
-11.06275,15.21423,1,26.4,13.0,4.3,0.0,0.109
-11.06259,14.50191,1,23.2,58.0,10.7,0.0,0.234
-11.06183,14.49744,1,23.2,58.0,10.7,0.0,0.234
-11.06171,22.23999,1,25.5,23.0,3.7,0.0,0.122
-11.06117,14.51565,1,22.5,58.0,10.7,0.0,0.234
-11.06047,14.51148,1,22.5,58.0,10.7,0.0,0.234
-11.05821,14.49811,1,23.2,58.0,10.7,0.0,0.234
-11.05746,14.49368,1,21.3,68.0,7.5,0.0,0.213
-11.0567,14.48918,1,21.3,68.0,7.5,0.0,0.213
-11.05656,21.26023,1,25.6,19.0,6.4,0.0,0.055
-11.05637,15.13252,1,27.6,23.0,4.5,0.0,0.141
-11.05595,14.48471,1,21.3,68.0,7.5,0.0,0.213
-11.05563,17.54819,1,27.1,15.0,5.9,0.0,0.109
-11.0553,26.89425,1,21.9,32.0,6.9,0.0,0.2
-11.05482,15.14498,1,27.7,23.0,4.5,0.0,0.141
-11.05427,27.24124,1,21.4,32.0,7.6,0.0,0.226
-11.05309,14.48989,1,21.3,68.0,7.5,0.0,0.213
-11.05284,15.13309,1,27.0,27.0,3.0,0.0,0.122
-11.05231,17.54872,1,27.1,15.0,5.9,0.0,0.109
-11.0513,15.14557,1,27.7,23.0,4.5,0.0,0.141
-11.0506,24.94651,1,22.8,25.0,7.6,0.0,0.22
-11.04995,24.94173,1,22.8,25.0,7.6,0.0,0.22
-11.0494,15.95691,1,25.2,14.0,11.4,0.0,0.112
